Id; OrderId; RecipientId; ShipmentId; PreparationId; ParentId; CarrierTypeId; NameOne; NameTwo; AddressOne; AddressTwo; AddressThree; ZipCode; City; Country; PhoneNumber; GsmNumber; EmailAddress; FaxNumber; IsB2C; CreationDate; ModificationDate; RequestedShippingDate; ReturnDate; ModelRef; ParcelContent; LabelOne; LabelTwo; LabelThree; LabelFour; LabelFive; LabelSix; NetWeight; Weight; NumberOfParcels; PreparationMovementId; ShipmentMovementId; ReturnMovementId; Civility; IsPalletization; IsReturn; ReturnReason; ReturnCondition; PreparationPrice; IsCanceled; IsFlash; Tare; GroupBy; IsRemoval; PackagingPrice; PreparationTime; IsForce; IsValid; ValidatedBy; ValidationDate; Reedit; IsPriority; IsForcast; AffectationDate; PrCode; SendDate; OpeIndo; IsPosSending; DoNotCharge; RmaValid; ReturnWeight; NumberOfReturnParcels; ExitEdiFile; BillReturnTransport; Order; Shipment; OrderLines; Infos; Parent; TransportType
12730370; SPK_SPKSO_PREPROD_2510888; 501187562; ; ; ; 229; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testsdu5@spareka.com; ; True; 18/02/2025 16:59:05; 18/02/2025 16:59:05; 19/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730369; SPK_SPKSO_PREPROD_2510877; 800379493; ; ; ; 229; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; test@spareka.com; ; True; 18/02/2025 13:59:20; 18/02/2025 13:59:20; 20/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730368; SPK_SPKSO_PREPROD_2510876; 501187551; ; ; ; 229; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testsdu5@spareka.com; ; True; 18/02/2025 13:59:12; 18/02/2025 13:59:12; 20/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730367; SPK_SPKSO_PREPROD_2510873; 800379492; ; ; ; 229; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; test@spareka.com; ; True; 18/02/2025 13:59:04; 18/02/2025 13:59:04; 20/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730366; SPK_SPKSO_PREPROD_2510872; 501187548; ; ; ; 229; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testsdu5@spareka.com; ; True; 18/02/2025 13:44:07; 18/02/2025 13:44:07; 20/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730365; SPK_SPKSO_PREPROD_2510867; 800379491; ; ; ; 229; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; test@spareka.com; ; True; 17/02/2025 17:59:21; 17/02/2025 17:59:21; 19/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730364; SPK_SPKSO_PREPROD_2510866; 800379490; ; ; ; 229; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; test@spareka.com; ; True; 17/02/2025 17:59:13; 17/02/2025 17:59:13; 19/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730363; SPK_SPKSO_PREPROD_2510865; 501187543; ; ; ; 229; spareka test; spareka test; 3 rue du test; ; ; 75001; test; FR; ; 0602030405; test@spareka.com; ; True; 17/02/2025 17:59:05; 17/02/2025 17:59:05; 19/02/2025 00:00:00; ; ; ; ; ; ; ; 2P_COLDOM; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730362; SPK_SPKSO_PREPROD_2510860; 800379489; ; ; ; 399; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; test@spareka.com; ; True; 17/02/2025 17:29:04; 17/02/2025 17:29:04; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730361; SPK_SPKSO_PREPROD_2510857; 501187536; ; ; ; 399; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testsdu5@spareka.com; ; True; 17/02/2025 17:14:05; 17/02/2025 17:14:05; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730356; SPK_SPKSO_PREPROD_2510856; 800379488; ; ; ; 399; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; test@spareka.com; ; True; 17/02/2025 14:29:05; 17/02/2025 14:29:05; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730355; SPK_SPKSO_PREPROD_2510855; 501187535; ; ; ; 399; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testdossiernew@spareka.com; ; True; 17/02/2025 14:14:22; 17/02/2025 14:14:22; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730354; SPK_SPKSO_PREPROD_2510854; 501187534; ; ; ; 399; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testdossiernew@spareka.com; ; True; 17/02/2025 14:14:14; 17/02/2025 14:14:14; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730353; SPK_SPKSO_PREPROD_2510853; 501187533; ; ; ; 399; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testdossiernew@spareka.com; ; True; 17/02/2025 14:14:05; 17/02/2025 14:14:05; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730351; SPK_SPKSO_PREPROD_2510852; 501187532; ; ; ; 237; sad asd; sad asd; AAsASAS; ; ; 75000; ASDASDASD; FR; ; 0612345678; sdsdsd@assasdas.com; ; True; 17/02/2025 09:14:05; 17/02/2025 09:14:05; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730350; SPK_SPKSO_PREPROD_2510851; 501187531; ; ; ; 399; sad asd; sad asd; AAsASAS; ; ; 75000; ASDASDASD; FR; ; 0612345678; sdsdsd@assasdas.com; ; True; 17/02/2025 08:44:04; 17/02/2025 08:44:04; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730349; SPK_SPKSO_PREPROD_2510850; 501187530; ; ; ; 399; sad asd; sad asd; AAsASAS; ; ; 75000; ASDASDASD; FR; ; 0612345678; sdsdsd@assasdas.com; ; True; 17/02/2025 08:14:04; 17/02/2025 08:14:04; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730348; SPK_SPKSO_PREPROD_2510849; 501187529; ; ; ; ; sad asd; sad asd; AAsASAS; ; ; 75000; ASDASDASD; FR; ; 0612345678; sdsdsd@assasdas.com; ; True; 17/02/2025 07:14:05; 18/02/2025 07:14:04; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730347; SPK_SPKSO_PREPROD_2510848; 501187528; ; ; ; 399; sad asd; sad asd; AAsASAS; ; ; 75000; ASDASDASD; FR; ; 0612345678; sdsdsd@assasdas.com; ; True; 17/02/2025 06:59:04; 17/02/2025 06:59:04; 19/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730346; SPK_SPKSO_PREPROD_2510842; 501187522; ; ; ; 399; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testdossiernew2@spareka.com; ; True; 14/02/2025 12:14:05; 14/02/2025 12:14:05; 18/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730345; SPK_SPKSO_PREPROD_2510837; 501187517; ; ; ; 399; sad asd; sad asd; AAsASAS; ; ; 75000; ASDASDASD; FR; ; 0612345678; sdsdsd@assasdas.com; ; True; 14/02/2025 11:59:05; 14/02/2025 11:59:05; 18/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730344; SPK_SPKSO_PREPROD_2510836; 501187516; ; ; ; 399; sad asd; sad asd; AAsASAS; ; ; 75000; ASDASDASD; FR; ; 0612345678; sdsdsd@assasdas.com; ; True; 14/02/2025 11:29:31; 14/02/2025 11:29:31; 18/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730343; SPK_SPKSO_PREPROD_2510833; 501187513; ; ; ; ; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testdossiernew2@spareka.com; ; True; 14/02/2025 11:29:23; 15/02/2025 07:14:04; 18/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730342; SPK_SPKSO_PREPROD_2510832; 501187512; ; ; ; ; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testdossiernew2@spareka.com; ; True; 14/02/2025 11:29:14; 15/02/2025 07:14:04; 18/02/2025 00:00:00; ; ; ; ; ; ; ; CHR_13H; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730341; SPK_SPKSO_PREPROD_2510831; 501187511; ; ; ; 225; Dubot Salomé; Dubot Salomé; 1 rue test; test2; ; 93130; noisy-le-sec; FR; ; 0601010101; testdossiernew2@spareka.com; ; True; 14/02/2025 11:29:06; 14/02/2025 11:29:06; 18/02/2025 00:00:00; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730340; REC_AEW8689; AEW8689; ; ; ; ; Lina Lucas; Lina Lucas; X; X; ; 58495; Saint-Maur-des-Fossés; BH; 0480610353; ; 9d78960a-1bb3-43e1-af4f-be419a5be497@example.net; ; True; 14/02/2025 08:31:21; 14/02/2025 08:31:22; ; ; ; ; parcel; ; ; ; 408-0743883-1268329; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730339; REC_AEW8688; AEW8688; ; ; ; ; Axel Barre; Axel Barre; X; ; ; 30699; Lorient; CZ; +33270910380; ; 8686d183-4b06-456d-90c9-df5019ee2437@example.net; ; True; 14/02/2025 08:31:16; 14/02/2025 08:31:17; ; ; ; ; parcel; ; ; ; 406-1893010-9969122; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730338; REC_AEW8685; AEW8685; ; ; ; ; Romain Marie; Romain Marie; X; ; ; 92097; Lorient; HN; 0490216021; ; f4578415-d53e-46e8-b94a-f5ec2260eb80@example.net; ; True; 14/02/2025 08:31:06; 14/02/2025 08:31:08; ; ; ; ; parcel; ; ; ; 305-4789110-6338767; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730337; REC_AEW8684; AEW8684; ; ; ; ; Yanis Thomas; Yanis Thomas; X; ; ; 58125; Neuilly-sur-Seine; BV; +33613443792; ; 83ec517b-5501-4a93-86f9-0d39b6488494@example.net; ; True; 14/02/2025 08:30:56; 14/02/2025 08:30:56; ; ; ; ; parcel; ; ; ; 171-9639762-5689942; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730336; REC_AEW8683; AEW8683; ; ; ; ; Baptiste Charles; Baptiste Charles; X; ; ; 65526; Troyes; GI; 0625795462; ; 305c67ad-fdfb-45b8-9672-e3bfc7bf184d@example.net; ; True; 14/02/2025 08:30:51; 14/02/2025 08:30:52; ; ; ; ; parcel; ; ; ; 402-6923540-0813153; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730335; REC_AEW8681; AEW8681; ; ; ; 220; Louna Deschamps; Louna Deschamps; X; ; ; 68338; Toulon; SK; +33194225346; ; 7152268f-7562-4d5a-ab90-ff3f20d75947@example.net; ; True; 14/02/2025 08:30:44; 14/02/2025 08:30:45; ; ; ; ; parcel; ; ; ; 406-1346485-7261143; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730334; REC_AEW8679; AEW8679; ; ; ; 220; Antoine Rousseau; Antoine Rousseau; X; ; ; 94711; Rouen; LS; 0423714076; ; 6854feb4-aaae-4a39-96e6-4702fa81086c@example.net; ; True; 14/02/2025 08:30:33; 14/02/2025 08:30:34; ; ; ; ; parcel; ; ; ; 536002-21-21000311567; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730333; REC_AEW8677; AEW8677; ; ; ; ; Maëlle Rey; Maëlle Rey; X; X; ; 26906; Orléans; LA; +33257964325; ; ; ; True; 14/02/2025 08:30:26; 14/02/2025 08:30:27; ; ; ; ; parcel; ; ; ; A-3035570-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730332; REC_AEW8676; AEW8676; ; ; ; 220; Evan Rousseau; Evan Rousseau; X; ; ; 23187; Avignon; GP; +33445137255; ; e1e6de4a-09a1-49cc-afc2-4ab46b3f131d@example.net; ; True; 14/02/2025 08:30:22; 14/02/2025 08:30:23; ; ; ; ; parcel; ; ; ; 48860152; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730331; REC_AEW8675; AEW8675; ; ; ; 220; Enzo Olivier; Enzo Olivier; X; X; ; 35503; Lorient; SR; 0361460136; ; 990f649d-dba8-45ac-b0c1-e4b649d86278@example.net; ; True; 14/02/2025 08:30:17; 14/02/2025 08:30:18; ; ; ; ; parcel; ; ; ; 12703329; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730330; REC_AEW8674; AEW8674; ; ; ; ; Romain Le roux; Romain Le roux; X; ; ; 75198; Besançon; PH; +33261572053; ; ; ; True; 14/02/2025 08:30:08; 14/02/2025 08:30:09; ; ; ; ; parcel; ; ; ; A-3035548-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730329; REC_AEW8672; AEW8672; ; ; ; ; Lilou Paris; Lilou Paris; X; ; ; 99337; Beauvais; MZ; 0563100135; ; ; ; True; 14/02/2025 08:30:01; 14/02/2025 08:30:02; ; ; ; ; parcel; ; ; ; A-3035528-1-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730328; REC_AEW8671; AEW8671; ; ; ; 220; Raphaël Guyot; Raphaël Guyot; X; ; ; 37917; Le Mans; NI; +33187440053; ; 0f28471a-dab3-4177-b673-f685d6a02646@example.net; ; True; 14/02/2025 08:29:56; 14/02/2025 08:29:57; ; ; ; ; parcel; ; ; ; 12703328; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
